A1,1655872,1
A2,3424357,1
A3,1695250,1
A4,2133647,1
A5,29227,1
A6,2746918,1
A7,1683084,1
A8,2671992,1
A9,1343057,1
A10,2428590,1
A11,1853241,1
A12,2789311,1
A13,2393791,1
A14,3155049,1
A15,663979,1
A16,1305355,1
A17,149261,1
A18,1760894,1
A19,3933445,1
A20,1094240,1
A21,469011,1
A22,1657496,1
A23,1767959,1
A24,3784855,1
B24,2400884,1
B23,3311886,1
B22,2556392,1
B21,1714026,1
B20,3694481,1
B19,1992404,1
B18,4425406,1
B17,1866967,1
B16,198958,1
B15,508828,1
B14,1586686,1
B13,1809276,1
B12,2225132,1
B11,2566309,1
B10,2276976,1
B9,1431628,1
B8,3058168,1
B7,2553949,1
B6,2941317,1
B5,2401364,1
B4,2560469,1
B3,1948032,1
B2,2629581,1
B1,1187679,1
C1,1568817,1
C2,1646586,1
C3,2045858,1
C4,2405064,1
C5,413182,1
C6,465179,1
C7,3046592,1
C8,1274292,1
C9,90889,1
C10,84642,1
C11,102365,1
C12,107003,1
C13,11736,1
C14,86292,1
C15,698897,1
C16,63400,1
C17,242666,1
C18,344827,1
C19,4461920,1
C20,2564898,1
C21,2757464,1
C22,2429470,1
C23,2422270,1
C24,3026554,1
D24,3440382,1
D23,2719828,1
D22,1976381,1
D21,1941128,1
D20,1427940,1
D19,2309901,1
D18,291674,1
D17,372747,1
D16,834168,1
D15,735476,1
D14,237577,1
D13,367417,1
D12,191043,1
D11,43067,1
D10,952706,1
D9,374485,1
D8,2505110,1
D7,2628581,1
D6,1109796,1
D5,700440,1
D4,2877161,1
D3,3373984,1
D2,1735406,1
D1,2498841,1
E1,385412,1
E2,1163708,1
E3,281128,1
E4,1039077,1
E5,837355,1
E6,928023,1
E7,186380,1
E8,11816,1
E9,591778,1
E10,79947,1
E11,28172,1
E12,88428,1
E13,312113,1
E14,32471,1
E15,74973,1
E16,498379,1
E17,85593,1
E18,164710,1
E19,213690,1
E20,259159,1
E21,719406,1
E22,1219101,1
E23,854121,1
E24,1447251,1
F24,677884,1
F23,969413,1
F22,1068802,1
F21,586058,1
F20,207478,1
F19,119674,1
F18,1546,1
F17,6950,1
F16,161794,1
F15,29618,1
F14,125535,1
F13,355214,1
F12,210362,1
F11,176603,1
F10,16716,1
F9,157263,1
F8,2917,1
F7,71083,1
F6,438475,1
F5,1375701,1
F4,919973,1
F3,521410,1
F2,627140,1
F1,1952970,1
G1,1327140,1
G2,592527,1
G3,597948,1
G4,1061119,1
G5,779773,1
G6,1296847,1
G7,527338,1
G8,488448,1
G9,120488,1
G10,15102,1
G11,90291,1
G12,303509,1
G13,18871,1
G14,264741,1
G15,158561,1
G16,120814,1
G17,78522,1
G18,13609,1
G19,182183,1
G20,78228,1
G21,554208,1
G22,434478,1
G23,1560928,1
G24,1270345,1
H24,515164,1
H23,663529,1
H22,625613,1
H21,834617,1
H20,93939,1
H19,19553,1
H18,13128,1
H17,395911,1
H16,261690,1
H15,174676,1
H14,105836,1
H13,294310,1
H12,49308,1
H11,23576,1
H10,806988,1
H9,16796,1
H8,415407,1
H7,554197,1
H6,1203580,1
H5,1490897,1
H4,757808,1
H3,1609883,1
H2,793943,1
H1,635524,1
I1,15493,1
I2,276354,1
I3,167894,1
I4,706767,1
I5,2806796,1
I6,1292865,1
I7,2272928,1
I8,1707171,1
I9,480990,1
I10,247738,1
I11,294894,1
I12,162817,1
I13,13780,1
I14,210681,1
I15,368270,1
I16,366954,1
I17,36641,1
I18,168713,1
I19,68447,1
I20,46258,1
I21,39034,1
I22,797626,1
I23,3192435,1
I24,2794752,1
J24,2204776,1
J23,1690495,1
J22,973412,1
J21,517969,1
J20,260113,1
J19,402457,1
J18,328797,1
J17,460314,1
J16,401991,1
J15,196973,1
J14,522711,1
J13,84945,1
J12,274348,1
J11,1385587,1
J10,809269,1
J9,689087,1
J8,2084644,1
J7,1071661,1
J6,1283347,1
J5,1156058,1
J4,1667746,1
J3,619431,1
J2,2012560,1
J1,3676223,1
K1,288008,1
K2,964787,1
K3,170239,1
K4,1129933,1
K5,459749,1
K6,1129175,1
K7,1650941,1
K8,1957976,1
K9,35124,1
K10,154431,1
K11,6559,1
K12,17598,1
K13,460048,1
K14,33214,1
K15,451351,1
K16,369302,1
K17,715088,1
K18,1846214,1
K19,159901,1
K20,1052325,1
K21,2610085,1
K22,2354095,1
K23,2044887,1
K24,3255182,1
L24,2422531,1
L23,2711334,1
L22,2050109,1
L21,2055347,1
L20,40703,1
L19,55706,1
L18,108587,1
L17,188598,1
L16,872988,1
L15,143228,1
L14,575921,1
L13,19874,1
L12,39678,1
L11,72801,1
L10,160668,1
L9,274712,1
L8,1652164,1
L7,2330155,1
L6,1665070,1
L5,2249439,1
L4,1177386,1
L3,1548365,1
L2,2276706,1
L1,2809357,1
M1,12718,1
M2,49570,1
M3,3360872,1
M4,1905643,1
M5,104059,1
M6,374823,1
M7,1086382,1
M8,1355942,1
M9,21599,1
M10,504685,1
M11,313628,1
M12,25271,1
M13,856,1
M14,13189,1
M15,133653,1
M16,85431,1
M17,3624456,1
M18,2019538,1
M19,49228,1
M20,454941,1
M21,2911414,1
M22,2608161,1
M23,1232891,1
M24,2303049,1
N24,2917911,1
N23,3239192,1
N22,2667238,1
N21,2138236,1
N20,1948680,1
N19,2114907,1
N18,751980,1
N17,1658458,1
N16,459088,1
N15,649081,1
N14,66458,1
N13,49429,1
N12,187191,1
N11,484466,1
N10,1554416,1
N9,3274604,1
N8,2051999,1
N7,1893267,1
N6,1162254,1
N5,507518,1
N4,2949753,1
N3,2245661,1
N2,1161961,1
N1,369471,1
O1,1012122,1
O2,852422,1
O3,24980,1
O4,32421,1
O5,4388,1
O6,64238,1
O7,1958897,1
O8,2434503,1
O9,422756,1
O10,562996,1
O11,2286211,1
O12,1545975,1
O13,175968,1
O14,1918233,1
O15,185467,1
O16,69891,1
O17,597285,1
O18,1530485,1
O19,1672063,1
O20,2075502,1
O21,1915548,1
O22,1435562,1
O23,2314997,1
O24,3343921,1
P24,4289433,1
P23,2479704,1
P22,1700788,1
P21,1593808,1
P20,2148591,1
P19,1751015,1
P18,1110634,1
P17,1981063,1
P16,249810,1
P15,86150,1
P14,2003460,1
P13,1350752,1
P12,2757579,1
P11,840386,1
P10,1365538,1
P9,1227500,1
P8,977025,1
P7,2630651,1
P6,1450158,1
P5,49338,1
P4,258246,1
P3,85937,1
P2,2428274,1
P1,1753202,1
