A1,656070,1
A2,2265828,1
A3,1068979,1
A4,1350287,1
A5,31068,1
A6,31028,1
A7,1849622,1
A8,1852093,1
A9,2896884,1
A10,3367277,1
A11,2429269,1
A12,4225705,1
A13,27593,1
A14,2253977,1
A15,120614,1
A16,102754,1
A17,759311,1
A18,1458719,1
A19,167815,1
A20,443456,1
A21,1379296,1
A22,3422801,1
A23,2507473,1
A24,4856053,1
B24,5001107,1
B23,3872012,1
B22,2599700,1
B21,2423730,1
B20,4661106,1
B19,2036857,1
B18,1902091,1
B17,2354250,1
B16,453176,1
B15,1378006,1
B14,2366628,1
B13,1961315,1
B12,3241239,1
B11,4060269,1
B10,3372161,1
B9,2333148,1
B8,1868177,1
B7,1732043,1
B6,1256563,1
B5,361506,1
B4,1619118,1
B3,3090321,1
B2,1982421,1
B1,3029098,1
C1,1403697,1
C2,1330365,1
C3,697259,1
C4,1626668,1
C5,2525631,1
C6,1570983,1
C7,534696,1
C8,1771626,1
C9,3115458,1
C10,1589872,1
C11,322624,1
C12,466089,1
C13,11158,1
C14,62778,1
C15,374584,1
C16,242887,1
C17,839020,1
C18,619533,1
C19,718725,1
C20,2932865,1
C21,1808083,1
C22,3517875,1
C23,2823718,1
C24,5695746,1
D24,6566911,1
D23,5376877,1
D22,2575305,1
D21,2726569,1
D20,2859723,1
D19,2780292,1
D18,802164,1
D17,658118,1
D16,944861,1
D15,16098,1
D14,901704,1
D13,465172,1
D12,346142,1
D11,34634,1
D10,2437301,1
D9,2689822,1
D8,4155768,1
D7,3617619,1
D6,2309554,1
D5,3374235,1
D4,2082368,1
D3,2186262,1
D2,3257097,1
D1,3332663,1
E1,388318,1
E2,723410,1
E3,113385,1
E4,459433,1
E5,748766,1
E6,709937,1
E7,14985,1
E8,15126,1
E9,182330,1
E10,160549,1
E11,36755,1
E12,229282,1
E13,4131,1
E14,147692,1
E15,2720,1
E16,34936,1
E17,254030,1
E18,244367,1
E19,323848,1
E20,456885,1
E21,19386,1
E22,312315,1
E23,166054,1
E24,716096,1
F24,1264979,1
F23,913612,1
F22,1385977,1
F21,865946,1
F20,819556,1
F19,35318,1
F18,125111,1
F17,156714,1
F16,116820,1
F15,391540,1
F14,63000,1
F13,273749,1
F12,175315,1
F11,335118,1
F10,440233,1
F9,105453,1
F8,2980,1
F7,6723,1
F6,1287316,1
F5,913159,1
F4,1449566,1
F3,536905,1
F2,2635460,1
F1,1130684,1
G1,652631,1
G2,702295,1
G3,334699,1
G4,208964,1
G5,161429,1
G6,872123,1
G7,882878,1
G8,659872,1
G9,270549,1
G10,244429,1
G11,442828,1
G12,285429,1
G13,296795,1
G14,491910,1
G15,68309,1
G16,10197,1
G17,162912,1
G18,19988,1
G19,990,1
G20,104621,1
G21,8014,1
G22,299016,1
G23,327858,1
G24,93942,1
H24,295721,1
H23,551598,1
H22,1369526,1
H21,1002734,1
H20,127167,1
H19,34423,1
H18,20469,1
H17,43061,1
H16,1600,1
H15,158657,1
H14,178924,1
H13,73410,1
H12,362653,1
H11,349639,1
H10,29863,1
H9,94013,1
H8,2351158,1
H7,2169304,1
H6,1434012,1
H5,641953,1
H4,2095396,1
H3,1009047,1
H2,1172824,1
H1,747835,1
I1,626631,1
I2,1136544,1
I3,137417,1
I4,247918,1
I5,849592,1
I6,1821744,1
I7,1554186,1
I8,2003595,1
I9,351593,1
I10,350941,1
