A1,20570,1
A2,40208,1
A3,37668,1
A4,34383,1
A5,18140,1
A6,26588,1
A7,30089,1
A8,37612,1
A9,21000,1
A10,21894,1
A11,29407,1
A12,29760,1
A13,27409,1
A14,34554,1
A15,19420,1
A16,21730,1
A17,17013,1
A18,29596,1
A19,25528,1
A20,24695,1
A21,20263,1
A22,28427,1
A23,47460,1
A24,28016,1
B24,33076,1
B23,34708,1
B22,33872,1
B21,42485,1
B20,35418,1
B19,29535,1
B18,36187,1
B17,26597,1
B16,20368,1
B15,21476,1
B14,26943,1
B13,32956,1
B12,32875,1
B11,36836,1
B10,29311,1
B9,29110,1
B8,21371,1
B7,27915,1
B6,29195,1
B5,36763,1
B4,30083,1
B3,37512,1
B2,38059,1
B1,49356,1
C1,39581,1
C2,24960,1
C3,26152,1
C4,27218,1
C5,26214,1
C6,29158,1
C7,30231,1
C8,23077,1
C9,17124,1
C10,15808,1
C11,15224,1
C12,17458,1
C13,16937,1
C14,16959,1
C15,17294,1
C16,17843,1
C17,19597,1
C18,17869,1
C19,29467,1
C20,30841,1
C21,23589,1
C22,30541,1
C23,23680,1
C24,24717,1
D24,26433,1
D23,26466,1
D22,25271,1
D21,26710,1
D20,33197,1
D19,26257,1
D18,20003,1
D17,18126,1
D16,22603,1
D15,19467,1
D14,16019,1
D13,20189,1
D12,15566,1
D11,15337,1
D10,20041,1
D9,18617,1
D8,22827,1
D7,28275,1
D6,35495,1
D5,32253,1
D4,31878,1
D3,33725,1
D2,32758,1
D1,32181,1
E1,17969,1
E2,19328,1
E3,17464,1
E4,22947,1
E5,20367,1
E6,22060,1
E7,17990,1
E8,15333,1
E9,13878,1
E10,15741,1
E11,16665,1
E12,18093,1
E13,17954,1
E14,16428,1
E15,16753,1
E16,16637,1
E17,19596,1
E18,19829,1
E19,17127,1
E20,17604,1
E21,21738,1
E22,21372,1
E23,17327,1
E24,21291,1
F24,25149,1
F23,20304,1
F22,21769,1
F21,20955,1
F20,18821,1
F19,17538,1
F18,15745,1
F17,18574,1
F16,14687,1
F15,15048,1
F14,17173,1
F13,20868,1
F12,18986,1
F11,17297,1
F10,16700,1
F9,15551,1
F8,16188,1
F7,16955,1
F6,21296,1
F5,23156,1
F4,30306,1
F3,21958,1
F2,21344,1
F1,25169,1
G1,22950,1
G2,19026,1
G3,18242,1
G4,24068,1
G5,18971,1
G6,27903,1
G7,16829,1
G8,18456,1
G9,19496,1
G10,18300,1
G11,16275,1
G12,17418,1
G13,14650,1
G14,16603,1
G15,14150,1
G16,16753,1
G17,16498,1
G18,16391,1
G19,16599,1
G20,20529,1
G21,16475,1
G22,19328,1
G23,22952,1
G24,25050,1
H24,22386,1
H23,22315,1
H22,20129,1
H21,21062,1
H20,19171,1
H19,15706,1
H18,16942,1
H17,18569,1
H16,14960,1
H15,17283,1
H14,15374,1
H13,16393,1
H12,18290,1
H11,15745,1
H10,17904,1
H9,16038,1
H8,22525,1
H7,20177,1
H6,28372,1
H5,25460,1
H4,28744,1
H3,27227,1
H2,22810,1
H1,21009,1
I1,17735,1
I2,16732,1
I3,16841,1
I4,20258,1
I5,29203,1
I6,25489,1
I7,25367,1
I8,26680,1
I9,18979,1
I10,19379,1
I11,19282,1
I12,17524,1
I13,18972,1
I14,20948,1
I15,17695,1
I16,19677,1
I17,18029,1
I18,17153,1
I19,19022,1
I20,19101,1
I21,15259,1
I22,23510,1
I23,35285,1
I24,27549,1
J24,31146,1
J23,39634,1
J22,24981,1
J21,20028,1
J20,17913,1
J19,17637,1
J18,18226,1
J17,23025,1
J16,20963,1
J15,19089,1
J14,19599,1
J13,16997,1
J12,19913,1
J11,21023,1
J10,24802,1
J9,19113,1
J8,29658,1
J7,24560,1
J6,27961,1
J5,28590,1
J4,30551,1
J3,38641,1
J2,30318,1
J1,32252,1
K1,20895,1
K2,23811,1
K3,17851,1
K4,25302,1
K5,23619,1
K6,27453,1
K7,30096,1
K8,30909,1
K9,19817,1
K10,16434,1
K11,16609,1
K12,16697,1
K13,18802,1
K14,16984,1
K15,21142,1
K16,17476,1
K17,23279,1
K18,21712,1
K19,15929,1
K20,22396,1
K21,27389,1
K22,29182,1
K23,22364,1
K24,33266,1
L24,35482,1
L23,28526,1
L22,34847,1
L21,29951,1
L20,18041,1
L19,16629,1
L18,17232,1
L17,17898,1
L16,21323,1
L15,18206,1
L14,21280,1
L13,17308,1
L12,18904,1
L11,18839,1
L10,16104,1
L9,18337,1
L8,31193,1
L7,31454,1
L6,29807,1
L5,25444,1
L4,34857,1
L3,29517,1
L2,34777,1
L1,36058,1
M1,19435,1
M2,16666,1
M3,26710,1
M4,29149,1
M5,17403,1
M6,17142,1
M7,21029,1
M8,36349,1
M9,16824,1
M10,26813,1
M11,23324,1
M12,16485,1
M13,16937,1
M14,15390,1
M15,18224,1
M16,17500,1
M17,26069,1
M18,32528,1
M19,15608,1
M20,19692,1
M21,24305,1
M22,31242,1
M23,28316,1
M24,32248,1
