A1,19797,1
A2,19921,1
A3,19070,1
A4,18268,1
A5,13063,1
A6,12069,1
A7,15298,1
A8,18669,1
A9,19197,1
A10,25252,1
A11,18119,1
A12,24006,1
A13,11562,1
A14,37133,1
A15,12812,1
A16,13955,1
A17,13960,1
A18,16007,1
A19,10524,1
A20,12526,1
A21,18354,1
A22,17405,1
A23,32737,1
A24,19439,1
B24,24689,1
B23,36799,1
B22,19283,1
B21,18038,1
B20,32314,1
B19,15570,1
B18,23992,1
B17,18574,1
B16,12122,1
B15,13979,1
B14,18630,1
B13,19651,1
B12,30740,1
B11,25810,1
B10,26578,1
B9,25888,1
B8,18362,1
B7,23190,1
B6,20450,1
B5,13596,1
B4,30143,1
B3,23424,1
B2,28348,1
B1,24901,1
C1,13552,1
C2,20255,1
C3,15998,1
C4,21831,1
C5,17145,1
C6,20259,1
C7,12227,1
C8,18149,1
C9,19583,1
C10,23658,1
C11,11701,1
C12,13385,1
C13,10773,1
C14,11109,1
C15,12658,1
C16,12178,1
C17,12135,1
C18,11583,1
C19,14328,1
C20,22281,1
C21,24759,1
C22,17496,1
C23,17769,1
C24,31764,1
D24,25925,1
D23,30258,1
D22,20510,1
D21,17164,1
D20,21979,1
D19,16691,1
D18,11738,1
D17,12583,1
D16,12489,1
D15,11849,1
D14,17414,1
D13,17402,1
D12,16101,1
D11,12459,1
D10,21145,1
D9,27789,1
D8,27220,1
D7,17606,1
D6,19646,1
D5,22762,1
D4,20573,1
D3,17527,1
D2,21208,1
D1,20518,1
E1,11341,1
E2,14782,1
E3,11428,1
E4,12493,1
E5,13032,1
E6,16003,1
E7,11959,1
E8,11675,1
E9,11884,1
E10,11205,1
E11,10700,1
E12,13197,1
E13,14118,1
E14,12205,1
E15,11088,1
E16,10569,1
E17,11892,1
E18,10685,1
E19,10893,1
E20,11705,1
E21,11362,1
E22,10667,1
E23,8328,1
E24,12110,1
F24,17656,1
F23,12604,1
F22,15573,1
F21,12851,1
F20,11550,1
F19,12834,1
F18,10569,1
F17,12180,1
F16,11650,1
F15,10818,1
F14,10702,1
F13,10954,1
F12,11497,1
F11,12209,1
F10,13405,1
F9,11150,1
F8,11159,1
F7,12020,1
F6,15557,1
F5,16665,1
F4,15936,1
F3,16447,1
F2,25555,1
F1,20794,1
G1,18794,1
G2,19764,1
G3,10335,1
G4,11151,1
G5,11650,1
G6,15119,1
G7,11846,1
G8,13936,1
G9,12283,1
