A1,15340,1
A2,23563,1
A3,15689,1
A4,27350,1
A5,6027,1
A6,18867,1
A7,12150,1
A8,17173,1
A9,7561,1
A10,20394,1
A11,13679,1
A12,15801,1
A13,16403,1
A14,16263,1
A15,13516,1
A16,17049,1
A17,6027,1
A18,21118,1
A19,14484,1
A20,19975,1
A21,7105,1
A22,11877,1
A23,8889,1
A24,23504,1
B24,23762,1
B23,18382,1
B22,22068,1
B21,17285,1
B20,27466,1
B19,25894,1
B18,23694,1
B17,23407,1
B16,21909,1
B15,28487,1
B14,23089,1
B13,21501,1
B12,23471,1
B11,20563,1
B10,24984,1
B9,18617,1
B8,22857,1
B7,18764,1
B6,26463,1
B5,23496,1
B4,24013,1
B3,24191,1
B2,38454,1
B1,31491,1
C1,16850,1
C2,15266,1
C3,11439,1
C4,23220,1
C5,17808,1
C6,34271,1
C7,20284,1
C8,18283,1
C9,6584,1
C10,5951,1
C11,6258,1
C12,6435,1
C13,10425,1
C14,10456,1
C15,22569,1
C16,24601,1
C17,23690,1
C18,23284,1
C19,27561,1
C20,16908,1
C21,14485,1
C22,17213,1
C23,9561,1
C24,21092,1
D24,31343,1
D23,20634,1
D22,18806,1
D21,20759,1
D20,17621,1
D19,12611,1
D18,25316,1
D17,24546,1
D16,25709,1
D15,24674,1
D14,27025,1
D13,22536,1
D12,6955,1
D11,5404,1
D10,14684,1
D9,8568,1
D8,16780,1
D7,17639,1
D6,17508,1
D5,37281,1
D4,26372,1
D3,18732,1
D2,24364,1
D1,18938,1
E1,6320,1
E2,12535,1
E3,5810,1
E4,10530,1
E5,11774,1
E6,15516,1
E7,5075,1
E8,5523,1
E9,7405,1
E10,10978,1
E11,7264,1
E12,16023,1
E13,13198,1
E14,13131,1
E15,6875,1
E16,6168,1
E17,7133,1
E18,20695,1
E19,14973,1
E20,15371,1
E21,13632,1
E22,22047,1
E23,8948,1
E24,18841,1
F24,15867,1
F23,19692,1
F22,22395,1
F21,29889,1
F20,20237,1
F19,16424,1
F18,19043,1
F17,20823,1
F16,8880,1
F15,6612,1
F14,18550,1
F13,15271,1
F12,11918,1
F11,9074,1
F10,6833,1
F9,12374,1
F8,5499,1
F7,5264,1
F6,15781,1
F5,18597,1
F4,17700,1
F3,23364,1
F2,34009,1
F1,20482,1
G1,16550,1
G2,25607,1
G3,13184,1
G4,19594,1
G5,13771,1
G6,17443,1
G7,10731,1
G8,17507,1
G9,5777,1
G10,6342,1
G11,9705,1
G12,8574,1
G13,6247,1
G14,7971,1
G15,7613,1
G16,7637,1
G17,6478,1
G18,5778,1
G19,17491,1
G20,16314,1
G21,11691,1
G22,15856,1
G23,17997,1
G24,11485,1
H24,19745,1
H23,17971,1
H22,15163,1
H21,19855,1
H20,28011,1
H19,19201,1
H18,5891,1
H17,6183,1
H16,16808,1
H15,9758,1
H14,18326,1
H13,12544,1
H12,10562,1
H11,16160,1
H10,6370,1
H9,5766,1
H8,30752,1
H7,27481,1
H6,15803,1
H5,20685,1
H4,22130,1
H3,24520,1
H2,24665,1
H1,27733,1
I1,5974,1
I2,6461,1
I3,5338,1
I4,6303,1
I5,17977,1
I6,23195,1
I7,20136,1
I8,20415,1
I9,7053,1
I10,11293,1
I11,10615,1
I12,13558,1
I13,6697,1
I14,8759,1
I15,6890,1
I16,9509,1
I17,17574,1
I18,18606,1
I19,6912,1
I20,17307,1
I21,11201,1
I22,13225,1
I23,11195,1
I24,10867,1
J24,21319,1
J23,27297,1
J22,15302,1
J21,17146,1
J20,18734,1
J19,17885,1
J18,26528,1
J17,22093,1
J16,20304,1
J15,10807,1
J14,16072,1
J13,17634,1
J12,19663,1
J11,10626,1
J10,18469,1
J9,10087,1
J8,18188,1
J7,18653,1
J6,23795,1
J5,27721,1
J4,25121,1
J3,15884,1
J2,29400,1
J1,16788,1
K1,8867,1
K2,23544,1
K3,6588,1
K4,18453,1
K5,11052,1
K6,15183,1
K7,14613,1
K8,20017,1
K9,6029,1
K10,14659,1
K11,5749,1
K12,6220,1
K13,6955,1
K14,7802,1
K15,6142,1
K16,11218,1
K17,13592,1
K18,17677,1
K19,9603,1
K20,12935,1
K21,10805,1
K22,13865,1
K23,13268,1
K24,14521,1
L24,28959,1
L23,27674,1
L22,18383,1
L21,20825,1
L20,20352,1
L19,21505,1
L18,25625,1
L17,24995,1
L16,15382,1
L15,11957,1
L14,22515,1
L13,14619,1
L12,19756,1
L11,11703,1
L10,27406,1
L9,16386,1
L8,27740,1
L7,25030,1
L6,20803,1
L5,28586,1
L4,18823,1
L3,19820,1
L2,17907,1
L1,19276,1
M1,7283,1
M2,5763,1
M3,15995,1
M4,19022,1
M5,5845,1
M6,6689,1
