A1,18021,1
A2,20924,1
A3,16623,1
A4,19177,1
A5,10185,1
A6,9990,1
A7,15998,1
A8,19216,1
A9,19327,1
A10,25550,1
A11,19676,1
A12,24587,1
A13,9962,1
A14,22326,1
A15,10371,1
A16,12148,1
A17,12421,1
A18,16951,1
A19,9671,1
A20,11918,1
A21,20381,1
A22,19816,1
A23,20739,1
A24,22763,1
B24,29150,1
B23,29687,1
B22,27430,1
B21,21773,1
B20,30710,1
B19,17826,1
B18,18705,1
B17,21359,1
B16,10723,1
B15,15645,1
B14,19827,1
B13,20482,1
B12,33549,1
B11,30684,1
B10,26700,1
B9,25655,1
B8,18618,1
B7,22809,1
B6,21108,1
B5,11702,1
B4,33260,1
B3,32303,1
B2,21068,1
B1,28631,1
C1,12859,1
C2,17570,1
C3,15379,1
C4,24909,1
C5,18799,1
C6,22433,1
C7,10526,1
C8,19233,1
C9,16991,1
C10,23050,1
C11,11025,1
C12,11939,1
C13,10420,1
C14,9598,1
C15,11932,1
C16,13395,1
C17,11451,1
C18,10423,1
C19,12582,1
C20,30160,1
C21,28877,1
C22,17747,1
C23,18983,1
C24,37715,1
D24,32749,1
D23,32081,1
D22,34090,1
D21,21116,1
D20,25976,1
D19,20446,1
D18,12345,1
D17,11058,1
D16,10836,1
D15,10010,1
D14,12923,1
D13,15768,1
D12,20068,1
D11,9397,1
D10,25645,1
D9,31056,1
D8,31271,1
D7,17745,1
D6,20796,1
D5,26852,1
D4,19551,1
D3,18090,1
D2,22961,1
D1,20444,1
E1,9861,1
E2,14295,1
E3,9501,1
E4,11612,1
E5,13802,1
E6,12988,1
E7,9663,1
E8,10142,1
E9,9255,1
E10,10682,1
E11,9427,1
E12,10442,1
E13,10017,1
E14,10851,1
E15,8969,1
E16,9807,1
E17,10524,1
E18,8986,1
E19,9059,1
E20,12583,1
E21,8845,1
E22,8943,1
E23,9046,1
E24,10673,1
F24,20359,1
F23,12716,1
F22,16360,1
F21,14042,1
F20,11135,1
F19,10815,1
F18,9944,1
F17,10524,1
F16,10276,1
F15,10435,1
F14,10212,1
F13,8658,1
F12,11359,1
F11,11224,1
F10,10788,1
F9,10393,1
F8,9691,1
F7,10107,1
F6,14331,1
F5,15215,1
F4,15449,1
F3,13606,1
F2,29571,1
F1,24068,1
G1,17952,1
G2,16403,1
G3,10908,1
G4,9489,1
G5,9401,1
G6,14890,1
G7,9805,1
G8,12837,1
G9,8621,1
G10,9493,1
G11,9840,1
G12,11044,1
G13,10033,1
G14,10090,1
G15,9844,1
G16,9603,1
G17,9078,1
G18,10274,1
G19,9510,1
G20,9092,1
G21,9128,1
G22,9355,1
G23,9665,1
G24,10082,1
H24,11454,1
H23,8860,1
H22,14608,1
H21,15431,1
H20,9147,1
H19,10177,1
H18,9472,1
H17,9589,1
H16,8831,1
H15,11339,1
H14,10098,1
H13,9588,1
H12,13295,1
H11,10065,1
H10,9114,1
H9,10846,1
H8,25582,1
H7,20970,1
H6,17786,1
H5,15969,1
H4,23882,1
H3,17221,1
H2,17627,1
H1,12320,1
I1,13256,1
I2,18342,1
I3,9485,1
I4,9820,1
I5,14732,1
I6,18904,1
I7,18976,1
I8,21021,1
I9,12004,1
I10,12449,1
I11,12723,1
I12,8693,1
I13,9413,1
I14,8654,1
I15,10683,1
I16,9474,1
I17,9876,1
I18,10480,1
I19,9348,1
I20,9494,1
I21,37465,1
I22,10598,1
I23,16307,1
I24,17275,1
J24,24807,1
J23,18247,1
J22,11188,1
J21,12651,1
J20,12338,1
J19,11262,1
J18,11678,1
J17,10056,1
J16,8748,1
J15,9697,1
J14,9584,1
J13,9574,1
J12,12892,1
J11,13107,1
J10,15131,1
J9,18999,1
J8,22128,1
J7,25732,1
J6,30073,1
J5,19820,1
J4,13394,1
J3,12406,1
J2,26024,1
J1,24921,1
K1,14460,1
K2,22335,1
K3,16997,1
K4,19124,1
K5,17119,1
K6,21739,1
K7,17993,1
K8,28781,1
K9,10118,1
K10,15241,1
K11,11999,1
K12,12872,1
K13,13009,1
K14,10186,1
K15,10479,1
K16,13578,1
K17,10953,1
K18,9164,1
K19,9209,1
K20,10055,1
K21,26632,1
K22,24098,1
K23,15135,1
K24,23148,1
L24,28517,1
L23,22299,1
L22,39461,1
L21,22646,1
L20,9908,1
L19,11212,1
L18,31290,1
L17,11573,1
L16,13048,1
L15,10206,1
L14,12216,1
L13,11297,1
L12,12975,1
L11,23609,1
L10,10392,1
L9,10784,1
L8,27069,1
L7,22286,1
L6,20530,1
L5,22488,1
L4,23077,1
L3,17873,1
L2,35300,1
L1,30587,1
M1,19865,1
M2,21395,1
M3,11342,1
M4,20279,1
M5,19110,1
M6,20672,1
M7,15839,1
M8,21450,1
M9,15793,1
M10,23967,1
M11,10584,1
M12,9665,1
M13,9764,1
M14,9498,1
M15,14170,1
M16,9763,1
M17,13569,1
M18,21871,1
M19,9149,1
M20,9478,1
M21,10089,1
M22,25442,1
M23,17432,1
M24,28750,1
N24,34421,1
N23,18166,1
N22,29851,1
N21,33731,1
N20,10063,1
N19,9529,1
N18,28651,1
N17,23346,1
N16,15551,1
N15,10679,1
N14,9158,1
N13,9090,1
N12,11002,1
N11,10282,1
N10,29674,1
N9,22236,1
N8,26361,1
N7,18152,1
N6,22341,1
N5,19815,1
N4,25201,1
N3,32225,1
N2,26167,1
N1,19111,1
O1,13526,1
O2,22839,1
O3,8548,1
O4,10649,1
O5,17431,1
O6,20520,1
O7,20175,1
O8,30188,1
O9,26797,1
O10,29096,1
O11,10107,1
O12,18839,1
O13,13702,1
O14,19036,1
O15,10396,1
O16,9458,1
O17,22552,1
O18,46117,1
O19,15578,1
O20,16951,1
O21,27827,1
O22,28550,1
O23,31311,1
O24,26687,1
P24,19836,1
P23,26474,1
P22,24881,1
P21,28166,1
P20,21922,1
P19,19613,1
P18,29600,1
P17,24838,1
P16,10269,1
P15,8101,1
P14,27257,1
P13,22736,1
P12,23107,1
P11,23699,1
P10,36172,1
P9,26244,1
P8,42448,1
P7,22310,1
P6,23431,1
P5,20747,1
P4,10419,1
P3,9515,1
P2,19305,1
P1,22321,1
