A1,19371,1
A2,23702,1
A3,9211,1
A4,17035,1
A5,9469,1
A6,8808,1
A7,30190,1
A8,20590,1
A9,20988,1
A10,19711,1
A11,12801,1
A12,19284,1
A13,11909,1
A14,18449,1
A15,8538,1
A16,9349,1
A17,24352,1
A18,18926,1
A19,14694,1
A20,15289,1
A21,11076,1
A22,23630,1
A23,19788,1
A24,17118,1
B24,32987,1
B23,18220,1
B22,41762,1
B21,27210,1
B20,19172,1
B19,17214,1
B18,22551,1
B17,21922,1
B16,8182,1
B15,9803,1
B14,23746,1
B13,20009,1
B12,16351,1
B11,16688,1
B10,25407,1
B9,15323,1
B8,25504,1
B7,22663,1
B6,14729,1
B5,11427,1
B4,19573,1
B3,19416,1
B2,32708,1
B1,25958,1
C1,8952,1
C2,10479,1
C3,9552,1
C4,9518,1
C5,12969,1
C6,18726,1
C7,17505,1
C8,20242,1
C9,17853,1
C10,15844,1
C11,11692,1
C12,11302,1
C13,10295,1
C14,12032,1
C15,8342,1
C16,10447,1
C17,9171,1
C18,11546,1
C19,19451,1
C20,18232,1
C21,10576,1
C22,19602,1
C23,11754,1
C24,21133,1
D24,25412,1
D23,16867,1
D22,26617,1
D21,24005,1
D20,18933,1
D19,19171,1
D18,25837,1
D17,16083,1
D16,24097,1
D15,9073,1
D14,20194,1
D13,13384,1
D12,21948,1
D11,13137,1
D10,22414,1
D9,21657,1
D8,25616,1
D7,18239,1
D6,24857,1
D5,25868,1
D4,9653,1
D3,9788,1
D2,20994,1
D1,13919,1
E1,12855,1
E2,15178,1
E3,8503,1
E4,8747,1
E5,15678,1
E6,17804,1
E7,8272,1
E8,9793,1
E9,8907,1
E10,11943,1
E11,8530,1
E12,11021,1
E13,10571,1
E14,9478,1
E15,10036,1
E16,9776,1
E17,13770,1
E18,11047,1
E19,10722,1
E20,10307,1
E21,12014,1
E22,10524,1
E23,15008,1
E24,17043,1
F24,12310,1
F23,15964,1
F22,11014,1
F21,12534,1
F20,10138,1
F19,12162,1
F18,17431,1
F17,14811,1
F16,10054,1
F15,11029,1
F14,21106,1
F13,12632,1
F12,18175,1
F11,13769,1
F10,14797,1
F9,9668,1
F8,9055,1
F7,8613,1
F6,13792,1
F5,15611,1
F4,9103,1
F3,9349,1
F2,14375,1
F1,15931,1
G1,10473,1
G2,12731,1
G3,8607,1
G4,13189,1
G5,24938,1
G6,20616,1
G7,9809,1
G8,12519,1
G9,10793,1
G10,16641,1
G11,10574,1
G12,9201,1
G13,9474,1
G14,9099,1
G15,13435,1
G16,9789,1
G17,9883,1
G18,9480,1
G19,9632,1
G20,11345,1
G21,9285,1
G22,11758,1
G23,12102,1
G24,19584,1
H24,17362,1
H23,16273,1
H22,12194,1
H21,12804,1
H20,12957,1
H19,12427,1
H18,9152,1
H17,8737,1
H16,13071,1
H15,11978,1
H14,10836,1
H13,9323,1
H12,16805,1
H11,13446,1
H10,15780,1
H9,14384,1
H8,11643,1
H7,11918,1
H6,25930,1
H5,20784,1
H4,10080,1
H3,12533,1
H2,19493,1
H1,19028,1
I1,10884,1
I2,16105,1
I3,9346,1
I4,9591,1
I5,18617,1
I6,19020,1
I7,21007,1
I8,20297,1
I9,15630,1
I10,13161,1
I11,9466,1
I12,13872,1
I13,8316,1
I14,7976,1
I15,20299,1
I16,31353,1
I17,15021,1
I18,15805,1
I19,12620,1
I20,13567,1
I21,8860,1
I22,9299,1
I23,18444,1
I24,20693,1
J24,24406,1
J23,25833,1
J22,10345,1
J21,9661,1
J20,30340,1
J19,12831,1
J18,24760,1
J17,18536,1
J16,16893,1
J15,18603,1
J14,8602,1
J13,8417,1
J12,24873,1
J11,20075,1
J10,16813,1
J9,13261,1
J8,21047,1
J7,17340,1
J6,30307,1
J5,29080,1
J4,22699,1
J3,13286,1
J2,18865,1
J1,19524,1
K1,13770,1
K2,22530,1
K3,10124,1
K4,16743,1
K5,19758,1
K6,27661,1
K7,16573,1
K8,19944,1
K9,9252,1
K10,10273,1
K11,10978,1
K12,20961,1
K13,15621,1
K14,13396,1
K15,15479,1
K16,13037,1
K17,13496,1
K18,16073,1
K19,13398,1
K20,13425,1
K21,16765,1
K22,21072,1
K23,13133,1
K24,24075,1
L24,16085,1
L23,22638,1
L22,25221,1
L21,23296,1
L20,29926,1
L19,15521,1
L18,27611,1
L17,14662,1
L16,22450,1
L15,17410,1
L14,25621,1
L13,17010,1
L12,28937,1
L11,12542,1
L10,18642,1
L9,13932,1
L8,24932,1
L7,18293,1
L6,25753,1
L5,24981,1
L4,24354,1
L3,24641,1
L2,21592,1
L1,23909,1
M1,19717,1
M2,22332,1
M3,8951,1
M4,9484,1
M5,31246,1
M6,21585,1
M7,15229,1
M8,15220,1
M9,9114,1
M10,9840,1
M11,11129,1
M12,13870,1
M13,9073,1
M14,11856,1
M15,11944,1
M16,16745,1
M17,18273,1
M18,16685,1
M19,16793,1
M20,21348,1
M21,10696,1
M22,15530,1
M23,8827,1
M24,24012,1
N24,29786,1
N23,20847,1
N22,23718,1
N21,18551,1
N20,25290,1
N19,26396,1
N18,13326,1
N17,14928,1
N16,29372,1
N15,18903,1
N14,25258,1
N13,14040,1
N12,23256,1
N11,14933,1
N10,15045,1
N9,12031,1
N8,19686,1
N7,17018,1
N6,31299,1
N5,29922,1
N4,14878,1
N3,9890,1
N2,25124,1
N1,26522,1
O1,11139,1
O2,18314,1
O3,8702,1
O4,9330,1
O5,8182,1
O6,20054,1
O7,16586,1
O8,18938,1
O9,13570,1
O10,16266,1
O11,12513,1
O12,17737,1
O13,18383,1
O14,15683,1
O15,8287,1
O16,9128,1
O17,9537,1
O18,9246,1
O19,18619,1
O20,18006,1
O21,13820,1
O22,18831,1
O23,8635,1
O24,10982,1
P24,15830,1
P23,13927,1
P22,16344,1
P21,18150,1
P20,22841,1
P19,15343,1
P18,13692,1
P17,9943,1
P16,21609,1
P15,10992,1
P14,14110,1
P13,19734,1
P12,18556,1
P11,18179,1
P10,14273,1
P9,15904,1
P8,17501,1
P7,16943,1
P6,22260,1
P5,19419,1
P4,8821,1
P3,8931,1
P2,17386,1
P1,19389,1
